_id,ID,APT,COMUNE_CODICE,COMUNE,DENOMINAZIONE,TIPOLOGIA,CATEGORIA,INDIRIZZO,FRAZIONE,CAP,PROV,TELEFONO,TELEFONO2,FAX,WEB,EMAIL,COORDX,COORDY,TOTALE_UNITA,TOTALE_LETTI,TOTALE_BAGNI
1695,5390,4,054026,MAGIONE,VILLINO ARGENTINA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,VIA ROCCA MONALDI 17/19,SOCCORSO,06063,PG,0758409327,,0758409327,,,2295111.62241,4780695.52583,3,12,3
1696,16183,12,054027,MARSCIANO,A 'LDOLCE FARNIENTE,Agriturismo,Agriturismo,Voc. Civetta Alta 10,SAN BIAGIO DELLA VALLE,06070,PG,3402900791,07534050,07534050,www.agriturismoaldolcefarniente.it www.ilgiardinodimatilde.it,info@agriturismoaldolcefarniente.it,2302623.59608,4754321.31155,2,4,2
1697,8159,12,054027,MARSCIANO,AGRITURISMO PIEVE DEL CASTELLO,Agriturismo,4 spighe,Vocabolo Bettalunga ,CASTELLO DELLE FORME,06055,PG,0758785267,3287128868,0758785267,www.pievedelcastello.com,info@pievedelcastello.com,2304857.41761,4761003.99422,5,23,7
1698,8790,12,054027,MARSCIANO,AGRITURISMO RIPAIANI,Agriturismo,Agriturismo,Via Ripaiani 12,MIGLIANO,06072,PG,0758708178,,,www.agriturismoripaiani.it,info@agriturismoripaiani.it;francescaneri78@libero.it,2294324.86122,4756369.03884,5,18,8
1699,18354,12,054027,MARSCIANO,AGRITURISMO SAN SILVESTRO,Agriturismo,4 spighe,Voc. San Silvestro di Sotto 51,MORCELLA,06055,PG,3382729625,3314517616,,www.sansilvestro-agriturismo.it,pazzagliacarla@gmail.com,,,2,8,2
1700,15605,12,054027,MARSCIANO,AGRITURISMO TORRE PIANTAROSA,Agriturismo,5 spighe,Voc. Vallicelle 21,MERCATELLO,06072,PG,0758783134,3395237265,0758783134,www.torrepiantarosa.com; www.agriturismo.it/torrepiantarosa,info@torrepiantarosa.com,2302623.59608,4754321.31155,6,12,6
1701,13317,12,054027,MARSCIANO,AGRITURISMO VALVERDE,Agriturismo,Agriturismo,Voc. Aione ,MIGLIANO,06055,PG,3392440623,,0758783348,www.agriturismovalverde.com,info@agriturismovalverde.com,2296590.34719,4757815.75387,5,29,11
1702,18116,12,054027,MARSCIANO,AI PRATI VECCHI,Affittacamere,Affittacamere,Voc. Prato Vecchio 264,,06055,PG,0758742390,3779540966,,,enzopierassa@libero.it,,,1,6,3
1703,15596,12,054027,MARSCIANO,AL SOCI LA TASCA,Affittacamere,Affittacamere,Via dei Magazzini 8,MERCATELLO,06072,PG,0758783179,,0758783006,www.alsoci.com,alsoci@libero.it,2297055.88048,4761159.90157,6,12,6
1704,6697,12,054027,MARSCIANO,APPARTAMENTI PER VACANZE - LE CERQUELLE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Cerquelle 107,PAPIANO,06050,PG,075 8785123,3483862812,0758785123,,lecerquelle_grm@libero.it,2302482.61631,4754220.67998,4,12,4
1705,14468,12,054027,MARSCIANO,ART FARM GAIA  -  B & B,Bed & Breakfast,Bed & Breakfast,Voc. Le Loggie 125,PAPIANO,06055,PG,0758785351,,0758785351,www.artfarmgaia.it,info@artfarmgaia.it,2303486.71968,4759998.42335,3,6,3
1706,14403,12,054027,MARSCIANO,"Agriturismo ""CIMA MOROLLA""",Agriturismo,Agriturismo,Via Mentana 3,,06055,PG,3388248795,,,www.cimamorolla.it,info@cimamorolla.it,2303760.6488,4755969.47587,5,12,6
1707,14595,12,054027,MARSCIANO,B&B ANTICO CASOLARE,Bed & Breakfast,Bed & Breakfast,Voc. Palazzetta 2 40,,06055,PG,0758748293,3924582918,,www.anticocasolare.net,info@anticocasolare.net,2298966.89899,4756304.03066,3,7,3
1708,15281,12,054027,MARSCIANO,BIONDI CASE VACANZE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via Vittorio Emanuele e P.za della Vittoria 2/4,CASTIGLIONE DELLA VALLE,06072,PG,0758787029,0758787060,0758757205,www.biondiedilizia.it,biondiedilizia@tiscali.it,2296185.53496,4766535.52254,5,17,7
1709,18451,12,054027,MARSCIANO,BORGO MONTICELLI,Agriturismo,4 spighe,Vocabolo Monticelli 8 C,CASTIGLIONE DELLA VALLE,06072,PG,0758787246,3383931013,,www.castellomonticelli.com,info@borgomonticelli.it,,,11,30,18
1710,18446,12,054027,MARSCIANO,BORGO MONTICELLI Affittacamere,Affittacamere,Affittacamere,Vocabolo Monticelli 6B-7A,CASTIGLIONE DELLA VALLE,06072,PG,0758787246,3383931013,,www.castellomonticelli.com,info@borgomonticelli.it,,,2,9,5
1711,18452,12,054027,MARSCIANO,BORGO MONTICELLI BB,Bed & Breakfast,Bed & Breakfast,Vocabolo Monticelli 6-6a-7,CASTIGLIONE DELLA VALLE,06072,PG,0758787246,3383931013,,www.castellomonticelli.com,info@borgomonticelli.it,,,3,5,4
1712,18876,12,054027,MARSCIANO,Bed & Breakfast CUM GRANO SALIS,Bed & Breakfast,Bed & Breakfast,Via Madonna delle Grazie 13,CASTELLO DELLE FORME,06055,PG,3314473021,3662158726,,www.cum-grano-salis.eu,lippensconsultant@gmail.com,,,3,7,3
1713,15248,12,054027,MARSCIANO,CASA GIRASOLE,Bed & Breakfast,Bed & Breakfast,Via S. Maria 29/A,PAPIANO,06055,PG,0758795143,,0758795143,www.casagirasole.com,info@casagirasole.com,2303211.41617,4760103.51207,3,5,3
1714,16222,12,054027,MARSCIANO,CASA LOSEA,Bed & Breakfast,Bed & Breakfast,Via Filoncia 5,CASTELLO DELLE FORME,06055,PG,0758784245,3406065351,,www.casalosea.com,silviaorsini@libero.it; silviasili@casalosea.com,2302623.59608,4754321.31155,3,7,3
1715,6294,12,054027,MARSCIANO,CASA ROSADA MONTELAGELLO,Case e appartamenti per vacanze,Case e appartamenti per vacanze,VOC. PIONELLI - Fraz. Montelagello ,,06055,PG,3357573268,,,,rolando.antonelli@studiobovaantonelli.it,2294881.73126,4759173.31451,4,14,5
1716,14248,12,054027,MARSCIANO,CASALE LA VIGNA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Mandatella II 4,MORCELLA,06050,PG,0758743662,,,www.casalelavigna.it,info@casalelavigna.it,2300367.21451,4757299.95351,3,13,5
1717,13548,12,054027,MARSCIANO,CASALE POGGIO DEI PINI,Bed & Breakfast,Bed & Breakfast,Voc. C. Agabitini 7,PIEVE CAINA,06072,PG,0758757032,3389886867,,www.casalepoggiodeipini.com,nadiacirulli@libero.it; info@casalepoggiodeipini.com,2297022.70469,4764777.12543,3,4,3
1718,6291,12,054027,MARSCIANO,CASTELLO DI MONTEVIBIANO,Agriturismo,Agriturismo,Montevibiano ,MONTE VIBIANO,06050,PG,0758783182,3470897865,0758783004,,afasolabol@montevibiano.it,2295584.74379,4760431.53804,1,12,8
1719,17218,12,054027,MARSCIANO,GIARDINO DEI MORI,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via XXIV Maggio 21/A,VILLANOVA,06072,PG,0758787121,3927129106,,www.giardinodeimori.it,info@giardinodeimori.it,,,3,9,4
1720,17492,12,054027,MARSCIANO,IL CASALE DEL GINEPRO,Bed & Breakfast,Bed & Breakfast,Voc. Mugnella 7,MIGLIANO,06072,PG,0758708248,3388483962,0758708248,www.bed-and-breakfast.it,dematdav@gmail.com,,,3,6,2
1721,10191,12,054027,MARSCIANO,IL CASALE DEL MORONE di Bottega Tiziana,Affittacamere,Affittacamere,Via del Paradiso 7,CASTIGLIONE DELLA VALLE,06055,PG,0758358449,3475310356,,,mauro.dorilli@gmail.com,2295751.16402,4766531.63145,1,3,2
1722,7326,12,054027,MARSCIANO,IL CASALE DI BUCCOLE,Country house,Country house,Voc. Buccole 25,MIGLIANO,06055,PG,075 8708256,368500349,075 8708256,www.countrybuccole.com; www.ilcasaledibuccole.it,buccole@virgilio.it,2295313.38558,4757743.86122,10,24,10
1723,7882,12,054027,MARSCIANO,IL GATTO,Agriturismo,Agriturismo,Voc. Palazzo ,CASTELLO DELLE FORME,06050,PG,3355285734,,075.8785811,www.ilgattoagriturismo.it,info@ilgattoagriturismo.it,2303334.68666,4759807.23806,3,14,3
1724,14460,12,054027,MARSCIANO,IL TIRO di Millucci B & V,Agriturismo,Agriturismo,Voc. Tiro 59/b,SAN BIAGIO DELLA VALLE,06055,PG,0755159086,,,www.agriturismoiltiro.it,info@agriturismoiltiro.it,2299052.52735,4766478.95484,7,13,7
1725,14594,12,054027,MARSCIANO,LA CASA DELLE ZUCCHE,Bed & Breakfast,Bed & Breakfast,Voc. Logge di Genna 20,SANT'ELENA,06052,PG,3473236398,,,www.lacasadellezucche.com,lacasadellezucche@yahoo.it,2301592.104,4760612.30387,3,3,1
1726,9628,12,054027,MARSCIANO,LA CASA FRA GLI OLIVI,Bed & Breakfast,Bed & Breakfast,Voc. Costa II 7/C,CERQUETO,06055,PG,075879172,3475182870,075879172,www.lacasafragliolivi.com,info@lacasafragliolivi.com;giannifreschini@aliceposta.it,2298029.49832,4765816.37137,3,6,3
1727,7676,12,054027,MARSCIANO,LA CASACCIA,Affittacamere,Affittacamere,Via Montevibiano nuovo 7/a,MERCATELLO,06055,PG,075.8783226,338.8553093,,,la.casaccia@libero.it,2297114.82117,4760993.29916,1,4,2
1728,9534,12,054027,MARSCIANO,LA CASCINA RESORT,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Podere Piano 32,CASTELLO DELLE FORME,06055,PG,0758742122,,0758742122,www.lacascinaresort.it,info@lacascinaresort.it,2302482.61631,4754220.67998,7,19,7
1729,13395,12,054027,MARSCIANO,LA CASETTA NEL BOSCO,Bed & Breakfast,Bed & Breakfast,Montevibiano Vecchio 1,MONTE VIBIANO,06055,PG,0758783218,,0758787946,www.lacasettanelbosco.it,info@lacasettanelbosco.it,2296590.17524,4761277.02636,3,8,3
1730,17122,12,054027,MARSCIANO,LA CITTADELLA di SFASCIA ANGELICA,Bed & Breakfast,Bed & Breakfast,Via Massimo D'Azeglio - Schiavo 2/A,,06055,PG,3400905254,3336887999,0758742231,www.agriturismolacittadella.com,angelica.stdmorelli@libero.it,,,1,2,1
1731,17121,12,054027,MARSCIANO,LA CITTADELLA di SFASCIA GIUSEPPE,Bed & Breakfast,Bed & Breakfast,Via Massimo D'Azeglio - Schiavo 2/A,,06055,PG,3400905254,3336887999,0758742231,www.agriturismolacittadella.com,angelica.stdmorelli@libero.it,,,3,6,3
1732,18687,12,054027,MARSCIANO,LA CIVETTA E IL GUFO,Bed & Breakfast,Bed & Breakfast,Vocabolo Civetta Alta 8/A,SAN BIAGIO DELLA VALLE,06072,PG,3485116916,3472740146,,www.lacivettaeilgufo.it,info@lacivettaeilgufo.it,,,1,2,1
1733,14667,12,054027,MARSCIANO,LA CORTE DEL DAINO,Bed & Breakfast,Bed & Breakfast,Via Vittorio Emanuele 9,MERCATELLO,06072,PG,0758783362,3481607200,0758783362,www.lacortedeldaino.it,info@lacortedeldaino.it,2297304.4986,4760904.33472,3,6,3
1734,9827,12,054027,MARSCIANO,LA FRATTA ART-HOUSE,Bed & Breakfast,Bed & Breakfast,Voc. Fratta 157,,06055,PG,0758785111,3332688800,0758785111,www.lafratta.it,info@lafratta.it,2303379.64503,4759787.03236,3,6,2
1735,18163,12,054027,MARSCIANO,LA LOCANDA DEL TRAMONTO INFINITO,Country house,Country house,Voc.Morolla ,CERQUETO,06055,PG,3334669763,3485523961,,www.lalocandadeltramontoinfinito.it,lalocandadeltramontoinfinito@gmail.com; info@lalocandadeltramontoinfinito.it,,,4,14,4
1736,14367,12,054027,MARSCIANO,LA MAISON D&D,Country house,Country house,Viale Vittorio Emanuele 2,SAN VALENTINO DELLA COLLINA,06050,PG,0758795179,,0758795179,www.lamaisonded.it,Info@LaMaisonDeD.it,2296186.47847,4766537.59459,6,16,6
1737,14259,12,054027,MARSCIANO,LA QUIETE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Podere Fratta 154,PAPIANO,06055,PG,0758785020,3384142865,,,,2303486.71968,4759998.42335,4,8,4
1738,15387,12,054027,MARSCIANO,LA SERENA,Bed & Breakfast,Bed & Breakfast,Voc. Capannella 3,CASTIGLIONE DELLA VALLE,06072,PG,0758787429,3465270020,,www.laserenaumbria.com,holidays@laserenaumbria.com; derek@laserenaumbria.com,2302623.59608,4754321.31155,3,8,3
1739,9788,12,054027,MARSCIANO,LE SELVE,Agriturismo,Agriturismo,Voc. S. Sisto 42,,06055,PG,0758748426,,0758748426,www.leselve.eu,info@leselve.eu,2278225.16811,4760710.85067,5,11,4
1740,7349,12,054027,MARSCIANO,LOCANDA DELLE NOCI,Agriturismo con area di sosta,Agriturismo,Voc. Molinella 1,MERCATELLO,06072,PG,0758783271,,0758783271,www.locandadellenoci.it,info@locandadellenoci.it,2296162.46564,4760806.44758,4,8,3
1741,6304,12,054027,MARSCIANO,MORCELLINI SONIA,Affittacamere,Affittacamere,Via Umberto I 48,,06055,PG,0758742220,,0758742876,www.forlannet.com/affittacameremorcellinisonia,,2302530.36337,4754291.09267,5,10,5
1742,6277,12,054027,MARSCIANO,OASI VILLAGGIO,Albergo,2 stelle,Via Marcurischio 1,,06055,PG,0758743532,,0758748048,www.oasivillaggio.com,info@oasivillaggio.com,2302195.4179,4754409.13234,20,41,23
1743,6290,12,054027,MARSCIANO,POGGIOLO,Agriturismo,Agriturismo,VOC. VILLA POGGIOLO ,CASTIGLIONE DELLA VALLE,06072,PG,075695236,3207520182,0756959193,www.poggiolo.it,info@poggiolo.it,2296744.01963,4768041.7238,4,12,4
1744,9612,12,054027,MARSCIANO,SAN FORTUNATO,Bed & Breakfast,Bed & Breakfast,Voc. San Fortunato 68,COMPIGNANO,06052,PG,0758741211,,0758741211,www.bbsanfortunato.it,adriana@bbsanfortunato.it,2307022.15892,4769588.91793,3,6,3
1745,18401,12,054027,MARSCIANO,SANTIHOUSE.IT,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Strada vicinale Torre-Sapienza voc. Le Ripe ,,06055,PG,3299785575,,,www.santihouse.it,info@santihouse.it,,,6,16,7
1746,6284,12,054027,MARSCIANO,TEVERACCIO,Agriturismo,Agriturismo,"Voc. Teveraccio II, 232 - Fraz. CERRO ",,06055,PG,3669771055,3403715682,,www.arcateveraccio.it,arcateveraccio@arcateveraccio.it,2305502.66159,4754209.39263,10,23,10
1747,6293,12,054027,MARSCIANO,TORRE COLOMBAIA,Agriturismo,Agriturismo,S. BIAGIO DELLA VALLE ,SAN BIAGIO DELLA VALLE,06072,PG,0758787381,,0758787341,www.torrecolombaia.it,agriturismo@torrecolombaia.it,2299052.52735,4766478.95484,8,26,8
1748,6308,12,054027,MARSCIANO,TORRE LAURA,Affittacamere,Affittacamere,Via V. Emanuele 1,MONTE VIBIANO,06055,PG,0758989291,3395775615,,,torrelaura2001@Hotmail.com,2296795.68911,4760892.1464,1,4,1
1749,18512,12,054027,MARSCIANO,UN PETIT PARADIS,Affittacamere,Affittacamere,VIA BALDANI 10,CASTIGLIONE DELLA VALLE,06072,PG,3463147422,0755002838,,,aliberti91@hotmail.it,,,1,6,1
1750,18402,12,054027,MARSCIANO,VALLIHOUSE.IT,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Via del Priorato 3,MORCELLA,06055,PG,3319368787,,,www.vallihouse.it,valli.d@tiscali.it,,,3,8,5
1751,18219,12,054027,MARSCIANO,VILLA CESARI TIBERI,Bed & Breakfast,Bed & Breakfast,Via Borgo Vittorio Emanuele 13,MONTE VIBIANO,06072,PG,0758783314,3470621073,0758783314,www.villacesaritiberi.it,villacesaritiberi@libero.it,,,3,5,1
1752,13394,12,054027,MARSCIANO,VILLA SERANNA,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Piagge ,PAPIANO,06055,PG,07538127,,0755003641,,info@villaseranna.com,2303486.71968,4759998.42335,4,16,8
1753,13872,12,054028,MASSA MARTANA,AGRITURISMO CASA TRASTULLO,Agriturismo,Agriturismo,Voc. Le Piane 130,COLPETRAZZO,06056,PG,3392458349,,,www.casatrastullo.it,casatrastullo@libero.it,2319245.79741,4732851.85348,3,10,3
1754,18051,12,054028,MASSA MARTANA,AGRITURISMO LA COLLINA,Agriturismo,2 spighe,Loc. Collalto ,VIEPRI,06056,PG,3316535071,3402939268,,www.lacollinagriturismo.weebly.com,lacollinass@libero.it,,,5,14,7
1755,18449,12,054028,MASSA MARTANA,AGRITURISMO LA VOLTA,Agriturismo,3 spighe,Località La Volta 332,,06056,PG,0758890007,3357109268,,,piero_scotti@libero.it,,,1,2,1
1756,7622,12,054028,MASSA MARTANA,AGRITURISMO TROSCIOLE,Agriturismo,Agriturismo,Fraz. Viepri ,VIEPRI,06056,PG,0742.99882,,,www.agritrosciole.com,info@agritrosciole.com,2317478.20645,4744418.36001,5,13,5
1757,8808,12,054028,MASSA MARTANA,APPARTAMENTI VACANZE DOMINICI,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Loc. Cimacolle 467,,06056,PG,075889448,,075889448,,,2315755.39433,4738040.5049,11,24,14
1758,16185,12,054028,MASSA MARTANA,AZIENDA AGRITURISMO FIORI GIOVANNI,Agriturismo,Agriturismo,Voc. Felcete 68,COLPETRAZZO,06050,PG,0758856126,3355980002,,,parafarmaciafiori@libero.it,2297995.80348,4744383.59995,1,1,1
1759,18230,12,054028,MASSA MARTANA,B & B TRE FANCIULLI,Bed & Breakfast,Bed & Breakfast,Voc. Cardarello 3,CASTEL RINALDI,06056,PG,3332877326,3333880075,0692594398,www.trefanciulli.com,donatella.caburazzi@fastwebnet.it,,,3,6,3
1760,8035,12,054028,MASSA MARTANA,CASALE CAMPODORO,Bed & Breakfast,Bed & Breakfast,Voc. Viepri 106,VIEPRI,06056,PG,0758947347,3333875740,,www.casalecampodoro.com,info@casalecampodoro.com,2317478.20645,4744418.36001,3,5,3
1761,14239,12,054028,MASSA MARTANA,CASALE DEI PRINCIPI,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Caselle 69,VILLA SAN FAUSTINO,06056,PG,0373980360,,0373980361,www.casaledeiprincipi.it,info@casaledeiprincipi.it,2320422.19313,4733878.21679,3,11,7
1762,17377,12,054028,MASSA MARTANA,CASALE DOLCI DIMORE,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Voc. Perticara 134,,06056,PG,3934413237,,,www.casalidolcidimore.it,simonate@hotmail.it,,,4,8,4
1763,14221,12,054028,MASSA MARTANA,CASALE IL PISCIARELLO,Agriturismo,Agriturismo,Voc. Casino 55,MONTIGNANO,06056,PG,0759501705,3931442202,0759501705,www.casaleilpisciarello.com,info@casaleilpisciarello.com,2317496.8538,4734993.15673,2,10,4
1764,15462,12,054028,MASSA MARTANA,CASTELLO DI MONTIGNANO,Case e appartamenti per vacanze,Case e appartamenti per vacanze,Montignano 6,MONTIGNANO,06056,PG,0758856113,,0756306316,www.montignano.com,info@montignano.com,2318829.30681,4737611.75862,3,15,5
1765,9116,12,054028,MASSA MARTANA,FONTANA DELLE PERE,Agriturismo,Agriturismo,Voc. Perticara 138,,06056,PG,075889506,3486929826,,www.fontanadellepere.it,info@fontanadellepere.it,2317457.92484,4738877.19847,12,21,12
1766,8765,12,054028,MASSA MARTANA,HOTEL LA MEDUSA,Albergo,1 stella,Voc. Casa Fanello 302/a,,06056,PG,075889140,,075889140,www.albergolamedusa.it,mail@albergolamedusa.it,2317771.17126,4736685.13906,7,14,8
1767,6266,12,054028,MASSA MARTANA,HOTEL SAN FAUSTINO,Albergo,1 stella,Via Tiberina 117,,06056,PG,0758856501,,0758856501,,albergosanfaustimopg@libero.it,2317602.39766,4739168.13749,8,15,8
1768,6318,12,054028,MASSA MARTANA,IL CASTELLO DI MONTESCHIGNANO,Albergo,1 stella,loc. Monteschignano 91,VIEPRI,06056,PG,0758947409,,074299143,,,2317779.33908,4745188.66588,10,20,10
1769,15525,12,054028,MASSA MARTANA,IL CASTELLO DI MONTIGNANO,Residenza d'epoca,Residenza d'epoca,Fraz. Montignano 6,MONTIGNANO,06056,PG,0758856113,,0756306316,www.montignano.com,info@montignano.com,2318829.30681,4737611.75862,10,20,10
1770,18343,12,054028,MASSA MARTANA,IL PIZZAGIALLO,Bed & Breakfast,Bed & Breakfast,Voc. Rottomario 49,,06056,PG,075889453,3471526493,,www.ilpizzagiallo.it,info@ilpizzagiallo.it,,,3,7,3
1771,7788,12,054028,MASSA MARTANA,IL RIFUGIO DEI VESCOVI,Agriturismo,Agriturismo,Voc. San Sebastiano 17,COLPETRAZZO,06056,PG,3282864619,,,www.ilrifugiodeivescovi.it,info@ilrifugiodeivescovi.it,2319598.02875,4735029.46554,6,15,6
1772,7446,12,054028,MASSA MARTANA,IL VECCHIO MOLINO,Agriturismo,Agriturismo,Voc. mola ,MEZZANELLI,06056,PG,0758856285,,0758856279,www.ilvecchio-mulino.it,agriturismoilvecchiomulino@yahoo.com,2320820.60451,4732782.43616,9,22,9
1773,9417,12,054028,MASSA MARTANA,IL VIGNALE,Agriturismo,Agriturismo,Voc. Mola 55,MEZZANELLI,06056,PG,0758856279,3496907952,0758856279,,elisa.laureti@gmail.com,2320609.94053,4732939.66738,6,14,6
1774,17736,12,054028,MASSA MARTANA,L'ORO DI CICOGNOLA,Bed & Breakfast,Bed & Breakfast,Voc. Cicognola 419,,06056,PG,3382404073,3280647009,,www.orodicicognola.com,lorodicicognola@libero.it,,,3,8,3
1775,14409,12,054028,MASSA MARTANA,LA CASA DI GELSOMINO,Agriturismo,Agriturismo,Voc. Cicognola 417,,06056,PG,075889480,3201942679,,www.lacasadigelsomino.it,info@lacasadigelsomino.it,2316598.02385,4736216.99657,9,18,9
1776,8020,12,054028,MASSA MARTANA,MOLINO DI MOLANOCE,Bed & Breakfast,Bed & Breakfast,Villa S. Faustino 87,VILLA SAN FAUSTINO,06056,PG,3200823686,,,www.molanoce.it,pmqrx@libero.it,2318593.87641,4733450.38852,3,6,3
1777,6269,12,054028,MASSA MARTANA,ORSINI CARLO,Agriturismo,Agriturismo,VOC. CASA FANELLO 238,,06056,PG,075889140,,0758084013,www.orsiniagriturismo.it,mail@orsiniagriturismo.it,2317778.81608,4736686.58517,4,10,4
1778,18340,12,054028,MASSA MARTANA,PICCOLO BORGO DEL GIGLIO,Bed & Breakfast,Bed & Breakfast,Voc. Cainara 96,CASTEL RINALDI,06056,PG,3401052268,3382779296,,,santarellicristina@gmail.com,,,3,7,3
1779,9780,12,054028,MASSA MARTANA,POGGIO DEL MELO,Bed & Breakfast,Bed & Breakfast,Voc. Perticara 146/A,,06056,PG,3395755811,,,,berny923300@libero.it,2317457.92484,4738877.19847,3,5,2
1780,16468,12,054028,MASSA MARTANA,ROSSOPEPERONCINO,Bed & Breakfast,Bed & Breakfast,Voc. Casamonti 20,COLPETRAZZO,06056,PG,3383757624,3331670866,,www.bbrossopeperoncino.it,bb.rossopeperoncino@gmail.com,,,3,7,3
1781,11045,12,054028,MASSA MARTANA,SAN PIETRO SOPRA LE ACQUE,Residenza d'epoca,Residenza d'epoca,Voc. Capertame - Loc. Cimacolle ,,06056,PG,075889132,,0758951295,www.sanpietroresort.com,info@sanpietroresort.com,2315651.78125,4737819.96222,16,37,17
1782,18284,12,054028,MASSA MARTANA,SANTA ILLUMINATA IN DIMORA D'EPOCA,Agriturismo,3 spighe,Voc Santa Illuminata ,CASTEL RINALDI,06056,PG,3473539075,,,www.santailluminata.it,daniala@santailluminata.it,,,9,24,9
1783,14368,12,054028,MASSA MARTANA,SOC. AGR. LA SOLFAROLA SS,Agriturismo,Agriturismo,Voc. Vaglie 440,,06056,PG,075889311,,075889311,www.lasolfarola.com,info@lasolfarola.com,2316530.78826,4738000.83318,17,30,17
1784,8756,12,054028,MASSA MARTANA,TORRE ANTICA,Bed & Breakfast,Bed & Breakfast,Viepri 39,VIEPRI,06056,PG,3356548423,,,www.ancienttower.com,info@ancienttower.com;robertnice@tin.it,2317460.4941,4743983.0629,3,6,3
1785,16395,12,054028,MASSA MARTANA,UMBRIAVERDE SPORTING & RESORT,Albergo,2 stelle,Voc. Scoppio 80,,06056,PG,0759975424,3317558050,0759975424,www.umbriaverde-sportingresort.com,umbriaverdesporting@gmail.com,2317457.92484,4738877.19847,17,29,17
1786,7572,12,054028,MASSA MARTANA,VILLA GRAZIA,Agriturismo,Agriturismo,Casa Piacente ,COLPETRAZZO,06056,PG,3483940929,,0744.333072,www.agriturismoastolfi.com,info@agriturismoastolfi.com,2319529.69475,4734882.37772,9,15,9
1787,7401,12,054029,MONTE CASTELLO DI VIBIO,AGRICOLA SAN ROMUALDO,Agriturismo,Agriturismo,Voc. Macci 37,,06057,PG,0758780193,,,,e.scapicchi@libero.it;info@sanromualdo.com,2303787.3726,4746165.65425,5,10,5
1788,6270,12,054029,MONTE CASTELLO DI VIBIO,AGRINCONTRI,Agriturismo,Agriturismo,S. MARIA APPARITA 51,DOGLIO,06057,PG,0758749610,,0758749610,www.agrincontri.com,info@agrincontri.com,2301173.99017,4743239.99548,12,24,12
1789,18882,12,054029,MONTE CASTELLO DI VIBIO,AGRITURISMO CAMPO AL VENTO,Agriturismo,Agriturismo,Via Le Fornaci (già Voc. Coste Faena n. 61) 14,,06057,PG,3924949493,,,www.campoalvento.it,campoalventofarm@gmail.com,,,3,13,6
1790,18438,12,054029,MONTE CASTELLO DI VIBIO,AGRITURISMO CANONICO,Agriturismo,3 spighe,Via La Torre 1,DOGLIO,06057,PG,0758796502,,,www.agriturismocanonico.com,info@agriturismocanonico.com,,,8,20,8
1791,7812,12,054029,MONTE CASTELLO DI VIBIO,AGRITURISMO LE GRAZIE,Agriturismo,Agriturismo,Via Apparita 79,DOGLIO,06057,PG,0758796041,,0758796041,www.agriturismolegrazie.it,famigliamariotti@hotmail.com,2301241.80133,4743521.39481,4,8,4
1792,16695,12,054029,MONTE CASTELLO DI VIBIO,B & B GENTE VIBIA,Bed & Breakfast,Bed & Breakfast,Via del Poggio 2,,06057,PG,3334871149,,,www.gentevibiabb.it,gentevibia@gentevibiabb.it,,,3,6,3
1793,8928,12,054029,MONTE CASTELLO DI VIBIO,BORGO STRUGINATI,Agriturismo,Agriturismo,Via Struginati 7/8,DOGLIO,06057,PG,0758749623,,,www.borgostruginati.altervista.org,borgostruginati@libero.it,2301376.65425,4743249.75727,6,12,6
1794,6321,12,054029,MONTE CASTELLO DI VIBIO,CASA MARIA,Agriturismo,Agriturismo,Voc. Coste faena 77,,06057,PG,07533797,328 2855744,,www.ciacca.com/casamaria,casamaria@ciacca.com,2303746.37067,4746706.6472,6,15,7
